StartTime,LastTime,SrcAddr,DstAddr,Mean,Sport,Dport,SrcPkts,DstPkts,TotPkts,DstBytes,SrcBytes,TotBytes,SrcLoad,DstLoad,Load,SrcRate,DstRate,Rate,SrcLoss,DstLoss,Loss,pLoss,SrcJitter,DstJitter,SIntPkt,DIntPkt,Proto,Dur,TcpRtt,IdleTime,Sum,Min,Max,sDSb,sTtl,dTtl,sIpId,dIpId,SAppBytes,DAppBytes,TotAppByte,SynAck,RunTime,sTos,SrcJitAct,DstJitAct,Traffic,Target
8/19/2019 16:45,8/19/2019 16:45,192.168.0.20,192.168.0.2,0,51017,502,10,8,18,508,644,1152,85148.55469,65329.49219,150478.0469,165.158829,128.456863,311.966675,2,2,4,18.181818,522.353331,12.270152,6.054778,7.682857,6,0.054493,0.000702,1548888320,0.054493,0.054493,0.054493,0,128,64,1107,47411,24,20,44,0.000701,0.054493,0,0,0,normal,0
8/19/2019 10:16,8/19/2019 10:16,192.168.0.20,192.168.0.2,0,64598,502,10,8,18,508,644,1152,82966.78125,63655.54688,146622.3281,160.926941,125.165398,303.973114,2,2,4,18.181818,569.297671,12.484645,6.99075,7.813429,6,0.055926,0.001231,1548778624,0.055926,0.055926,0.055926,0,128,64,39209,48115,24,20,44,0.001229,0.055926,0,0,0,normal,0
8/19/2019 11:43,8/19/2019 11:43,192.168.0.20,192.168.0.2,0,62870,502,10,8,18,508,644,1152,89251.36719,68477.34375,157728.7188,173.116882,134.646469,326.998535,2,2,4,18.181818,525.567625,12.260149,5.776444,7.334571,6,0.051988,0.000635,1548783872,0.051988,0.051988,0.051988,0,128,64,4174,54285,24,20,44,0.000633,0.051988,0,0,0,normal,0
8/19/2019 14:18,8/19/2019 14:18,192.168.0.20,192.168.0.2,0,64883,502,10,8,18,508,644,1152,85231.44531,65393.09375,150624.5469,165.319626,128.581924,312.270386,2,2,4,18.181818,534.004626,12.891959,6.048889,7.687429,6,0.05444,0.000619,1548879488,0.05444,0.05444,0.05444,0,128,64,18299,36787,24,20,44,0.000617,0.05444,0,0,0,normal,0
8/19/2019 13:30,8/19/2019 13:30,192.168.0.20,192.168.0.2,0,65369,502,6,6,12,384,396,780,84898.375,82325.70313,167224.0781,160.792389,160.792389,353.743256,2,2,4,25,14.286865,7.578948,0.2334,6.0774,6,0.031096,0.00099,1548876672,0.031096,0.031096,0.031096,0,128,64,2584,43279,24,20,44,0.000696,0.031096,0,0,0,normal,0
8/19/2019 13:53,8/19/2019 13:53,192.168.0.20,192.168.0.2,0,62574,502,10,8,18,508,644,1152,89706.90625,68826.85156,158533.75,174.000458,135.333694,328.667542,2,2,4,18.181818,556.61725,12.062129,6.4655,7.295571,6,0.051724,0.000657,1548877952,0.051724,0.051724,0.051724,0,128,64,48664,48937,24,20,44,0.000648,0.051724,0,0,0,normal,0
8/19/2019 16:38,8/19/2019 16:38,192.168.0.20,192.168.0.2,0,64749,502,10,8,18,508,644,1152,89339.00781,68544.58594,157883.5938,173.286865,134.778671,327.319641,2,2,4,18.181818,520.925768,11.901958,5.770778,7.322714,6,0.051937,0.000668,1548887936,0.051937,0.051937,0.051937,0,128,64,39538,49471,24,20,44,0.000667,0.051937,0,0,0,normal,0
8/19/2019 15:47,8/19/2019 15:47,192.168.0.20,192.168.0.2,0,52973,502,10,8,18,508,644,1152,89602.96094,68747.10156,158350.0625,173.798859,135.17688,328.286713,2,2,4,18.181818,524.906949,11.770751,5.753778,7.300429,6,0.051784,0.000673,1548884864,0.051784,0.051784,0.051784,0,128,64,11800,30280,24,20,44,0.000672,0.051784,0,0,0,normal,0
8/19/2019 16:07,8/19/2019 16:07,192.168.0.20,192.168.0.2,0,59377,502,10,8,18,508,644,1152,90216.21094,69217.60938,159433.8125,174.988342,136.102036,330.533539,2,2,4,18.181818,520.060543,12.285016,5.714667,7.256857,6,0.051432,0.000625,1548886016,0.051432,0.051432,0.051432,0,128,64,34080,6118,24,20,44,0.000624,0.051432,0,0,0,normal,0
8/19/2019 10:37,8/19/2019 10:37,192.168.0.20,192.168.0.2,0,57450,502,10,8,18,508,644,1152,87168.89063,66879.57813,154048.4688,169.077591,131.504791,319.368774,2,2,4,18.181818,520.534722,11.854614,5.914444,7.447,6,0.05323,0.001305,1548779904,0.05323,0.05323,0.05323,0,128,64,32098,45690,24,20,44,0.001074,0.05323,0,0,0,normal,0
8/19/2019 11:29,8/19/2019 11:29,192.168.0.20,192.168.0.2,0,56310,502,10,8,18,508,644,1152,87820.57813,67379.57813,155200.1563,170.341629,132.48793,321.756409,2,2,4,18.181818,570.993881,13.620161,6.604375,7.426429,6,0.052835,0.000763,1548782976,0.052835,0.052835,0.052835,0,128,64,38517,59062,24,20,44,0.000762,0.052835,0,0,0,normal,0
8/19/2019 16:03,8/19/2019 16:03,192.168.0.20,192.168.0.2,0,64248,502,6,6,12,384,396,780,91647.57813,88870.375,180517.9531,173.574951,173.574951,381.864899,2,2,4,25,9.877177,7.057233,0.169,5.6302,6,0.028806,0.00068,1548885760,0.028806,0.028806,0.028806,0,128,64,9802,2208,24,20,44,0.000649,0.028806,0,0,0,normal,0
8/19/2019 10:33,8/19/2019 10:33,192.168.0.20,192.168.0.2,0,62824,502,10,8,18,508,644,1152,88659.59375,68023.3125,156682.9063,171.96904,133.753693,324.830414,2,2,4,18.181818,534.599185,12.095675,5.815,7.377429,6,0.052335,0.000681,1548779648,0.052335,0.052335,0.052335,0,128,64,53014,3297,24,20,44,0.000646,0.052335,0,0,0,normal,0
8/19/2019 13:48,8/19/2019 13:48,192.168.0.20,192.168.0.2,0,49802,502,6,6,12,386,396,782,91469.75781,89252.30469,180722.0625,173.238174,173.238174,381.123962,2,2,4,25,9.465557,7.238628,0.1632,5.642,6,0.028862,0.000646,1548877696,0.028862,0.028862,0.028862,0,128,64,14383,64669,24,22,46,0.000645,0.028862,0,0,0,normal,0
8/19/2019 11:44,8/19/2019 11:44,192.168.0.20,192.168.0.2,0,64955,502,6,6,12,384,396,780,73545.79688,71317.14063,144862.9375,139.29129,139.29129,306.440826,2,2,4,25,16.157867,8.551418,0.28475,6.9766,6,0.035896,0.001012,1548783872,0.035896,0.035896,0.035896,0,128,64,41588,62355,24,20,44,0.001011,0.035896,0,0,0,normal,0
8/19/2019 12:17,8/19/2019 12:17,192.168.0.20,192.168.0.2,0,59823,502,6,6,12,386,396,782,65141.75391,63562.5625,128704.3203,123.374535,123.374535,271.423981,2,2,4,25,21.49614,9.685198,0.3252,7.8074,6,0.040527,0.001515,1548785920,0.040527,0.040527,0.040527,0,128,64,13363,4242,24,22,46,0.001483,0.040527,0,0,0,normal,0
8/19/2019 11:48,8/19/2019 11:48,192.168.0.20,192.168.0.2,0,60677,502,10,8,18,508,644,1152,80091.13281,61449.23438,141540.375,155.349182,120.827148,293.437347,2,2,4,18.181818,544.209878,11.653734,6.437111,8.169714,6,0.057934,0.000683,1548784128,0.057934,0.057934,0.057934,0,128,64,32084,10138,24,20,44,0.000682,0.057934,0,0,0,normal,0
8/19/2019 15:33,8/19/2019 15:33,192.168.0.20,192.168.0.2,0,62657,502,10,8,18,508,644,1152,87239.35938,66933.64844,154173.0156,169.214279,131.611099,319.626953,2,2,4,18.181818,528.078036,12.90884,5.909667,7.424286,6,0.053187,0.001214,1548883968,0.053187,0.053187,0.053187,0,128,64,56381,36127,24,20,44,0.001211,0.053187,0,0,0,normal,0
8/19/2019 11:49,8/19/2019 11:49,192.168.0.20,192.168.0.2,0,61101,502,10,8,18,508,644,1152,89606.42188,68749.75781,158356.1875,173.805573,135.182114,328.299408,2,2,4,18.181818,555.415513,13.600698,6.47275,7.304714,6,0.051782,0.000753,1548784128,0.051782,0.051782,0.051782,0,128,64,24412,11778,24,20,44,0.000637,0.051782,0,0,0,normal,0
8/19/2019 15:46,8/19/2019 15:46,192.168.0.20,192.168.0.2,0,50608,502,10,8,18,510,644,1154,89727.72656,69152.22656,158879.9531,174.040848,135.365097,328.743805,2,2,4,18.181818,522.102851,12.625021,5.745778,7.289,6,0.051712,0.000688,1548884864,0.051712,0.051712,0.051712,0,128,64,29292,21161,24,22,46,0.000679,0.051712,0,0,0,normal,0
8/19/2019 13:22,8/19/2019 13:22,192.168.0.20,192.168.0.2,0,58407,502,10,8,18,508,644,1152,88439.91406,67854.75781,156294.6719,171.542938,133.422287,324.025543,2,2,4,18.181818,527.665251,13.496187,5.829444,7.378714,6,0.052465,0.000777,1548789760,0.052465,0.052465,0.052465,0,128,64,45434,11769,24,20,44,0.000774,0.052465,0,0,0,normal,0
8/19/2019 10:01,8/19/2019 10:01,192.168.0.20,192.168.0.2,0,55818,502,10,8,18,508,644,1152,88217.96094,67684.46875,155902.4219,171.112411,133.087433,323.212341,2,2,4,18.181818,528.706862,13.050809,5.844111,7.407,6,0.052597,0.000685,1548777728,0.052597,0.052597,0.052597,0,128,64,45862,5260,24,20,44,0.000683,0.052597,0,0,0,normal,0
8/19/2019 15:37,8/19/2019 15:37,192.168.0.20,192.168.0.2,0,56843,502,10,8,18,508,644,1152,283618.5938,217603.9219,501222.5,550.122253,427.872864,1039.119873,2,2,4,18.181818,115.474974,2.850328,1.817778,2.24,6,0.01636,0.000666,1548884224,0.01636,0.01636,0.01636,0,128,64,34305,13251,24,20,44,0.000664,0.01636,0,0,0,normal,0
8/19/2019 12:21,8/19/2019 12:21,192.168.0.20,192.168.0.2,0,53575,502,10,8,18,508,644,1152,89585.66406,68733.82813,158319.5,173.765305,135.150787,328.223358,2,2,4,18.181818,526.284699,12.663937,5.754889,7.296143,6,0.051794,0.000726,1548786048,0.051794,0.051794,0.051794,0,128,64,46702,43323,24,20,44,0.000673,0.051794,0,0,0,normal,0
8/19/2019 11:47,8/19/2019 11:47,192.168.0.20,192.168.0.2,0,57650,502,10,8,18,508,644,1152,89870.22656,68952.15625,158822.3906,174.317245,135.580078,329.26593,2,2,4,18.181818,556.087609,12.412229,6.45375,7.284571,6,0.05163,0.000631,1548784128,0.05163,0.05163,0.05163,0,128,64,33308,63996,24,20,44,0.000629,0.05163,0,0,0,normal,0
8/19/2019 9:52,8/19/2019 9:52,192.168.0.20,192.168.0.2,0,63709,502,10,8,18,508,644,1152,88701.96875,68055.82031,156757.7813,172.051224,133.817627,324.985657,2,2,4,18.181818,528.815988,11.58922,5.812222,7.354143,6,0.05231,0.000668,1548777216,0.05231,0.05231,0.05231,0,128,64,4440,50810,24,20,44,0.000667,0.05231,0,0,0,normal,0
8/19/2019 14:39,8/19/2019 14:39,192.168.0.20,192.168.0.2,0,59279,502,10,8,18,508,644,1152,85908.42969,65912.5,151820.9375,166.632721,129.603226,314.750702,2,2,4,18.181818,521.173507,13.574842,6.001222,7.618714,6,0.054011,0.000641,1548880768,0.054011,0.054011,0.054011,0,128,64,12881,16475,24,20,44,0.000639,0.054011,0,0,0,normal,0
8/19/2019 16:26,8/19/2019 16:26,192.168.0.20,192.168.0.2,0,64538,502,10,8,18,508,644,1152,86397.91406,66288.05469,152685.9688,167.582169,130.34169,316.544098,2,2,4,18.181818,528.347664,11.726958,5.967222,7.496429,6,0.053705,0.001226,1548887168,0.053705,0.053705,0.053705,0,128,64,54031,24384,24,20,44,0.001224,0.053705,0,0,0,normal,0
8/19/2019 14:37,8/19/2019 14:37,192.168.0.20,192.168.0.2,0,52452,502,6,6,12,384,396,780,71122.60156,68967.375,140089.9688,134.701904,134.701904,296.344177,2,2,4,25,10.660876,9.212334,0.1798,7.276,6,0.037119,0.000733,1548880640,0.037119,0.037119,0.037119,0,128,64,3707,55681,24,20,44,0.000732,0.037119,0,0,0,normal,0
8/19/2019 15:34,8/19/2019 15:34,192.168.0.20,192.168.0.2,0,64696,502,6,6,12,384,396,780,72384.29688,70190.82813,142575.125,137.091461,137.091461,301.601227,2,2,4,25,19.003991,8.602966,0.3068,7.0304,6,0.036472,0.001321,1548884096,0.036472,0.036472,0.036472,0,128,64,46435,45922,24,20,44,0.001319,0.036472,0,0,0,normal,0
8/19/2019 14:17,8/19/2019 14:17,192.168.0.20,192.168.0.2,0,61756,502,10,8,18,508,644,1152,88888.89063,68199.23438,157088.125,172.413788,134.099609,325.670502,2,2,4,18.181818,526.377679,12.798082,5.8,7.362429,6,0.0522,0.000651,1548879488,0.0522,0.0522,0.0522,0,128,64,1857,24718,24,20,44,0.000648,0.0522,0,0,0,normal,0
8/19/2019 11:17,8/19/2019 11:17,192.168.0.2,0.0.0.0,5,0,0,12,0,12,0,744,744,1091.197632,0,1091.197632,2.199995,0,2.199995,0,0,0,0,497.923031,0,454.546469,0,2054,5.000011,0,1548782208,5.000011,5.000011,5.000011,0,0,0,0,0,408,0,408,0,5.000011,0,497.923031,0,normal,0
8/19/2019 14:58,8/19/2019 14:58,192.168.0.20,192.168.0.2,0,63220,502,10,8,18,508,644,1152,89266.82031,68489.19531,157756.0156,173.146835,134.669769,327.055145,2,2,4,18.181818,527.329361,12.433506,5.775444,7.321429,6,0.051979,0.000676,1548881920,0.051979,0.051979,0.051979,0,128,64,29992,8748,24,20,44,0.000674,0.051979,0,0,0,normal,0
8/19/2019 15:40,8/19/2019 15:40,192.168.0.20,192.168.0.2,0,49633,502,10,8,18,510,644,1154,87988.77344,67812.03906,155800.8125,170.667877,132.741684,322.372681,2,2,4,18.181818,527.166144,13.192367,5.859333,7.350571,6,0.052734,0.001277,1548884480,0.052734,0.052734,0.052734,0,128,64,17707,48624,24,22,46,0.001275,0.052734,0,0,0,normal,0
8/19/2019 15:21,8/19/2019 15:21,192.168.0.20,192.168.0.2,0,63083,502,6,6,12,384,396,780,82109.97656,79621.79688,161731.7656,155.511322,155.511322,342.124908,2,2,4,25,11.068221,8.516639,0.2066,6.2854,6,0.032152,0.000719,1548883328,0.032152,0.032152,0.032152,0,128,64,6245,25253,24,20,44,0.000718,0.032152,0,0,0,normal,0
8/19/2019 11:30,8/19/2019 11:30,192.168.0.20,192.168.0.2,0,58120,502,10,8,18,508,644,1152,88785.14063,68119.63281,156904.7656,172.212555,133.9431,325.290375,2,2,4,18.181818,530.283481,11.970743,5.806778,7.36,6,0.052261,0.000802,1548782976,0.052261,0.052261,0.052261,0,128,64,21015,526,24,20,44,0.000724,0.052261,0,0,0,normal,0
8/19/2019 12:28,8/19/2019 12:28,192.168.0.20,192.168.0.2,0,55440,502,10,8,18,508,644,1152,87651.35938,67249.75,154901.1094,170.013412,132.232651,321.136444,2,2,4,18.181818,638.897519,12.526877,8.822833,13.052,6,0.052937,0.000944,1548786560,0.052937,0.052937,0.052937,0,128,64,10557,60208,24,20,44,0.00069,0.052937,0,0,0,normal,0
8/19/2019 12:57,8/19/2019 12:57,209.240.235.92,192.168.0.2,0,34355,80,2,0,2,0,124,124,4.96E+08,0,4.96E+08,1.00E+06,0,1.00E+06,2,0,2,50,0,0,0.001,0,6,1.00E-06,0,1548788224,1.00E-06,1.00E-06,1.00E-06,0,128,0,21629,0,0,0,0,0,1.00E-06,0,0,0,DoS,1
8/19/2019 14:33,8/19/2019 14:33,192.168.0.20,192.168.0.2,0,59740,502,10,8,18,508,644,1152,84170.80469,64579.32813,148750.1406,163.262344,126.981827,308.38443,2,2,4,18.181818,525.257812,11.287836,6.125111,7.679429,6,0.055126,0.001366,1548880384,0.055126,0.055126,0.055126,0,128,64,16730,20611,24,20,44,0.001364,0.055126,0,0,0,normal,0
8/19/2019 14:31,8/19/2019 14:31,192.168.0.20,192.168.0.2,0,53343,502,10,8,18,508,644,1152,89725.98438,68841.49219,158567.4688,174.037476,135.362473,328.737457,2,2,4,18.181818,525.198218,12.703964,5.745889,7.287143,6,0.051713,0.000689,1548880256,0.051713,0.051713,0.051713,0,128,64,60262,40063,24,20,44,0.000636,0.051713,0,0,0,normal,0
8/19/2019 15:41,8/19/2019 15:41,192.168.0.20,192.168.0.2,0,51675,502,10,8,18,508,644,1152,89931.19531,68998.9375,158930.1406,174.435516,135.672058,329.489288,2,2,4,18.181818,523.774514,12.540801,5.732778,7.267143,6,0.051595,0.000714,1548884480,0.051595,0.051595,0.051595,0,128,64,63312,56482,24,20,44,0.000712,0.051595,0,0,0,normal,0
8/19/2019 12:53,8/19/2019 12:53,209.240.235.92,192.168.0.2,0,52543,80,2,0,2,0,124,124,4.96E+08,0,4.96E+08,1.00E+06,0,1.00E+06,1,0,1,33.333333,0,0,0.001,0,6,1.00E-06,0,1548787968,1.00E-06,1.00E-06,1.00E-06,0,210,0,21629,0,0,0,0,0,1.00E-06,0,0,0,DoS,1
8/19/2019 14:46,8/19/2019 14:46,192.168.0.20,192.168.0.2,0,62158,502,10,8,18,508,644,1152,90692.3125,69582.89063,160275.2031,175.911804,136.820297,332.277863,2,2,4,18.181818,518.549699,11.746021,5.684667,7.206857,6,0.051162,0.000794,1548881152,0.051162,0.051162,0.051162,0,128,64,1590,26570,24,20,44,0.000704,0.051162,0,0,0,normal,0
8/19/2019 11:51,8/19/2019 11:51,192.168.0.20,192.168.0.2,0,50024,502,10,8,18,508,644,1152,86218.10938,66150.10156,152368.2031,167.233398,130.070419,315.885315,2,2,4,18.181818,529.639064,11.344244,5.979667,7.599286,6,0.053817,0.000626,1548784256,0.053817,0.053817,0.053817,0,128,64,34110,32217,24,20,44,0.000611,0.053817,0,0,0,normal,0
8/19/2019 12:03,8/19/2019 12:03,192.168.0.20,192.168.0.2,0,51282,502,10,8,18,508,644,1152,87848.83594,67401.26563,155250.1094,170.396454,132.530579,321.859955,2,2,4,18.181818,525.933132,12.37399,5.868667,7.358286,6,0.052818,0.001276,1548785024,0.052818,0.052818,0.052818,0,128,64,28981,26109,24,20,44,0.001274,0.052818,0,0,0,normal,0
8/19/2019 15:35,8/19/2019 15:35,192.168.0.20,192.168.0.2,0,51193,502,10,8,18,508,644,1152,90163.61719,69177.25781,159340.875,174.886322,136.022705,330.340851,2,2,4,18.181818,522.17869,12.586861,5.718,7.257714,6,0.051462,0.000656,1548884096,0.051462,0.051462,0.051462,0,128,64,57624,56984,24,20,44,0.000647,0.051462,0,0,0,normal,0
8/19/2019 10:58,8/19/2019 10:58,192.168.0.20,192.168.0.2,0,52166,502,10,8,18,508,644,1152,90111.07813,69136.95313,159248.0313,174.784424,135.943436,330.148346,2,2,4,18.181818,523.425055,11.888534,5.721333,7.254429,6,0.051492,0.000672,1548781184,0.051492,0.051492,0.051492,0,128,64,32061,45137,24,20,44,0.000671,0.051492,0,0,0,normal,0
8/19/2019 16:00,8/19/2019 16:00,192.168.0.20,192.168.0.2,0,56234,502,10,8,18,508,644,1152,90423.66406,69376.78125,159800.4375,175.390732,136.415009,331.29361,2,2,4,18.181818,522.788676,12.416574,5.701556,7.244143,6,0.051314,0.000604,1548885632,0.051314,0.051314,0.051314,0,128,64,16180,36757,24,20,44,0.000602,0.051314,0,0,0,normal,0
8/19/2019 15:27,8/19/2019 15:27,192.168.0.20,192.168.0.2,0,62378,502,10,8,18,508,644,1152,90556.02344,69478.32813,160034.3594,175.647461,136.614685,331.778534,2,2,4,18.181818,552.347212,11.39594,6.404875,7.230429,6,0.051239,0.000616,1548883712,0.051239,0.051239,0.051239,0,128,64,60679,37422,24,20,44,0.000614,0.051239,0,0,0,normal,0
8/19/2019 10:59,8/19/2019 10:59,192.168.0.20,192.168.0.2,0,53634,502,10,8,18,508,644,1152,87818.90625,67378.30469,155197.2188,170.338409,132.485428,321.750305,2,2,4,18.181818,520.631785,11.614606,5.870667,7.363,6,0.052836,0.001248,1548781184,0.052836,0.052836,0.052836,0,128,64,44120,50799,24,20,44,0.001209,0.052836,0,0,0,normal,0
8/19/2019 10:10,8/19/2019 10:10,192.168.0.20,192.168.0.2,0,64617,502,10,8,18,508,644,1152,85040.875,65246.875,150287.75,164.949966,128.294418,311.572174,2,2,4,18.181818,529.180261,11.852421,6.062444,7.707714,6,0.054562,0.000638,1548778240,0.054562,0.054562,0.054562,0,128,64,56442,34076,24,20,44,0.000605,0.054562,0,0,0,normal,0
8/19/2019 13:20,8/19/2019 13:20,192.168.0.20,192.168.0.2,0,54123,502,10,8,18,508,644,1152,87623.21875,67228.16406,154851.375,169.958832,132.190201,321.033356,2,2,4,18.181818,525.604586,12.233234,5.883778,7.39,6,0.052954,0.001214,1548789632,0.052954,0.052954,0.052954,0,128,64,26923,60781,24,20,44,0.001213,0.052954,0,0,0,normal,0
8/19/2019 12:23,8/19/2019 12:23,192.168.0.20,192.168.0.2,0,58225,502,10,8,18,508,644,1152,87113.25,66836.89063,153950.1406,168.969666,131.420853,319.164917,2,2,4,18.181818,528.93944,12.635348,5.918222,7.505429,6,0.053264,0.000723,1548786176,0.053264,0.053264,0.053264,0,128,64,59204,61294,24,20,44,0.000693,0.053264,0,0,0,normal,0
8/19/2019 14:43,8/19/2019 14:43,192.168.0.20,192.168.0.2,0,52943,502,10,8,18,508,644,1152,87101.80469,66828.10938,153929.9063,168.947464,131.40358,319.122986,2,2,4,18.181818,520.041007,14.22168,5.919,7.468857,6,0.053271,0.000978,1548881024,0.053271,0.053271,0.053271,0,128,64,14859,55208,24,20,44,0.000976,0.053271,0,0,0,normal,0
8/19/2019 12:06,8/19/2019 12:06,192.168.0.20,192.168.0.2,0,60131,502,10,8,18,508,644,1152,90135.59375,69155.75781,159291.3594,174.83197,135.980423,330.238159,2,2,4,18.181818,520.856463,11.619211,5.719778,7.235571,6,0.051478,0.000646,1548785152,0.051478,0.051478,0.051478,0,128,64,52313,40626,24,20,44,0.000635,0.051478,0,0,0,normal,0
8/19/2019 12:27,8/19/2019 12:27,192.168.0.10,192.168.0.20,4,27397,502,106,0,106,0,8056,8056,12967.39356,0,12967.39356,21.327951,0,21.327951,0,0,0,0,88.954547,0,58.281477,0,17,4.923117,0,1548786432,4.923117,4.923117,4.923117,0,78,0,38041,0,3392,0,3392,0,4.923117,0,88.954547,0,DoS,1
8/19/2019 9:49,8/19/2019 9:49,192.168.0.20,192.168.0.2,0,53690,502,10,8,18,508,644,1152,89856.30469,68941.47656,158797.7813,174.290253,135.559082,329.214935,2,2,4,18.181818,521.076355,11.732948,5.737556,7.271143,6,0.051638,0.000676,1548776960,0.051638,0.051638,0.051638,0,128,64,42269,12100,24,20,44,0.000673,0.051638,0,0,0,normal,0
8/19/2019 15:39,8/19/2019 15:39,192.168.0.20,192.168.0.2,0,63075,502,10,8,18,508,644,1152,89107.39063,68366.875,157474.2656,172.837616,134.429245,326.471039,2,2,4,18.181818,528.346657,12.295479,5.785778,7.337571,6,0.052072,0.000699,1548884352,0.052072,0.052072,0.052072,0,128,64,59764,37290,24,20,44,0.000697,0.052072,0,0,0,normal,0
8/19/2019 15:12,8/19/2019 15:12,192.168.0.20,192.168.0.2,0,53692,502,10,8,18,508,644,1152,90402.52344,69360.5625,159763.0781,175.349731,136.383118,331.216156,2,2,4,18.181818,521.407832,12.641836,5.702889,7.229,6,0.051326,0.000647,1548882816,0.051326,0.051326,0.051326,0,128,64,51463,23299,24,20,44,0.000645,0.051326,0,0,0,normal,0
8/19/2019 16:38,8/19/2019 16:38,192.168.0.20,192.168.0.2,0,49447,502,10,8,18,508,644,1152,90125.08594,69147.69531,159272.7813,174.8116,135.964569,330.199677,2,2,4,18.181818,523.424945,11.919991,5.720444,7.271857,6,0.051484,0.000593,1548887936,0.051484,0.051484,0.051484,0,128,64,33286,53617,24,20,44,0.000566,0.051484,0,0,0,normal,0
8/19/2019 15:24,8/19/2019 15:24,192.168.0.20,192.168.0.2,0,55351,502,10,8,18,508,644,1152,90118.08594,69142.32031,159260.4063,174.798004,135.95401,330.174011,2,2,4,18.181818,522.545839,11.268373,5.720889,7.242857,6,0.051488,0.000777,1548883456,0.051488,0.051488,0.051488,0,128,64,19973,10305,24,20,44,0.000775,0.051488,0,0,0,normal,0
8/19/2019 15:31,8/19/2019 15:31,192.168.0.20,192.168.0.2,0,57477,502,10,8,18,508,644,1152,90455.39844,69401.125,159856.5156,175.452286,136.462891,331.409851,2,2,4,18.181818,521.980995,11.278035,5.699556,7.228714,6,0.051296,0.000744,1548883840,0.051296,0.051296,0.051296,0,128,64,19293,16150,24,20,44,0.000673,0.051296,0,0,0,normal,0
8/19/2019 10:19,8/19/2019 10:19,192.168.0.20,192.168.0.2,0,57135,502,10,8,18,508,644,1152,85204.83594,65372.67578,150577.5156,165.268005,128.541779,312.172913,2,2,4,18.181818,523.756409,11.060277,6.050778,7.658571,6,0.054457,0.000647,1548778752,0.054457,0.054457,0.054457,0,128,64,42574,16942,24,20,44,0.000591,0.054457,0,0,0,normal,0
8/19/2019 10:10,8/19/2019 10:10,192.168.0.20,192.168.0.2,0,62977,502,10,8,18,508,644,1152,77209.79688,59238.55078,136448.3438,149.760391,116.480301,282.880737,2,2,4,18.181818,572.906516,15.368979,6.677333,8.486714,6,0.060096,0.000681,1548778240,0.060096,0.060096,0.060096,0,128,64,36700,27759,24,20,44,0.00068,0.060096,0,0,0,normal,0
8/19/2019 16:34,8/19/2019 16:34,192.168.0.20,192.168.0.2,0,54974,502,10,8,18,508,644,1152,90481.85156,69421.42188,159903.2813,175.503586,136.502792,331.506775,2,2,4,18.181818,520.081327,12.76572,5.697889,7.230286,6,0.051281,0.000659,1548887680,0.051281,0.051281,0.051281,0,128,64,40765,11767,24,20,44,0.000657,0.051281,0,0,0,normal,0
8/19/2019 12:39,8/19/2019 12:39,192.168.0.20,192.168.0.2,0,59842,502,10,8,18,508,644,1152,89133.0625,68386.57031,157519.6406,172.887405,134.467987,326.565094,2,2,4,18.181818,521.314516,11.870271,5.784111,7.263,6,0.052057,0.001221,1548787200,0.052057,0.052057,0.052057,0,128,64,6988,61674,24,20,44,0.001212,0.052057,0,0,0,normal,0
8/19/2019 16:05,8/19/2019 16:05,192.168.0.20,192.168.0.2,0,54313,502,6,6,12,384,396,780,74513.125,72255.15625,146768.2813,141.123352,141.123352,310.471344,2,2,4,25,24.407975,8.908114,0.4628,6.9384,6,0.03543,0.000732,1548885888,0.03543,0.03543,0.03543,0,128,64,23618,52098,24,20,44,0.000731,0.03543,0,0,0,normal,0
8/19/2019 10:29,8/19/2019 10:29,192.168.0.20,192.168.0.2,0,51944,502,10,8,18,508,644,1152,90037.64063,69080.60938,159118.25,174.641983,135.832657,329.879303,2,2,4,18.181818,521.321545,12.511829,5.726,7.257286,6,0.051534,0.000669,1548779392,0.051534,0.051534,0.051534,0,128,64,35405,26807,24,20,44,0.000632,0.051534,0,0,0,normal,0
8/19/2019 12:52,8/19/2019 12:52,209.240.235.92,192.168.0.2,0,21471,80,2,0,2,0,124,124,4.96E+08,0,4.96E+08,1.00E+06,0,1.00E+06,2,0,2,50,2076.8265,0,2076.8275,0,6,1.00E-06,0,1548787968,1.00E-06,1.00E-06,1.00E-06,0,229,0,21629,0,0,0,0,0,1.00E-06,0,2076.8265,0,DoS,1
8/19/2019 15:14,8/19/2019 15:14,192.168.0.20,192.168.0.2,0,57708,502,10,8,18,508,644,1152,90827.23438,69686.40625,160513.6406,176.173508,137.023834,332.772186,2,2,4,18.181818,521.307391,11.622671,5.676222,7.200429,6,0.051086,0.00067,1548882816,0.051086,0.051086,0.051086,0,128,64,15698,6789,24,20,44,0.000668,0.051086,0,0,0,normal,0
8/19/2019 10:45,8/19/2019 10:45,192.168.0.20,192.168.0.2,0,62488,502,10,8,18,508,644,1152,90196.92188,69202.80469,159399.7188,174.950912,136.072937,330.46286,2,2,4,18.181818,520.913509,12.194929,5.715889,7.235571,6,0.051443,0.000793,1548780288,0.051443,0.051443,0.051443,0,128,64,12655,17998,24,20,44,0.000785,0.051443,0,0,0,normal,0
